message,label,source,conversation_id,turn_idx,event_type,fraud_type
Suba su comprobante de domicilio al formulario en hr-vacantes.mx para continuar con el proceso.,fraudulent,des_fraud,40,3,credential_request,empleo_falso
"Transfiera $18,000 pesos al mes a la cuenta corporativa de firma de consultoría para procesar su alta.",fraudulent,des_fraud,40,4,payment_pressure,empleo_falso
"Perderá la oportunidad de ganar $18,000 pesos al mes mensuales si no actúa de inmediato.",fraudulent,des_fraud,40,5,threat_escalate,empleo_falso
"Buenos días, estoy interesado en lo que publicó en MercadoLibre.",fraudulent,des_fraud,41,0,contact_init,compraventa_fraude
Puedo enviar foto de mi identificación para que se sienta más seguro con la transacción.,fraudulent,des_fraud,41,1,trust_build,compraventa_fraude
Haga el depósito a mi CLABE y le mando foto del envío con número de guía.,fraudulent,des_fraud,41,2,recovery_offer,compraventa_fraude
"Estimado cliente, le contactamos del área de seguridad de HSBC.",fraudulent,des_fraud,42,0,contact_init,phishing_bancario
Le aseguramos que esta llamada está siendo grabada y monitoreada por el área de cumplimiento de HSBC.,fraudulent,des_fraud,42,1,trust_build,phishing_bancario
Solo necesita llamar al +52 800 000 1234 con su PIN listo y resolvemos esto en 5 minutos.,fraudulent,des_fraud,42,2,recovery_offer,phishing_bancario
"Buenos días, le habla un funcionario de SHCP respecto a su declaración.",fraudulent,des_fraud,43,0,contact_init,sat_devolucion
"Su reembolso de $12,500 MXN está bloqueada por verificación porque hay un dato de contacto desactualizado.",fraudulent,des_fraud,43,1,problem_announce,sat_devolucion
"Si no completa el trámite este mes calendario, SHCP emitirá un requerimiento formal.",fraudulent,des_fraud,43,2,threat_escalate,sat_devolucion
Ingrese al portal sat-devolucion.com/claim con su datos de su declaración fiscal y la devolución se liberará en 24 horas.,fraudulent,des_fraud,43,3,recovery_offer,sat_devolucion
"Buen día, le contactamos de Estafeta respecto a un envío pendiente.",fraudulent,des_fraud,44,0,contact_init,paqueteria_falsa
"Este es un paquete certificado de Estafeta, por eso requerimos su validación.",fraudulent,des_fraud,44,1,trust_build,paqueteria_falsa
El envío de Estafeta fue detenido en aduana y requiere un pago de $199 de arancel.,fraudulent,des_fraud,44,2,problem_announce,paqueteria_falsa
"La bodega cobra $199 de arancel diarios de almacenaje, debe resolver esto hoy mismo para evitar cargos adicionales.",fraudulent,des_fraud,44,3,urgency_inject,paqueteria_falsa
Para liberar su paquete realice el pago de $199 de arancel en fedex-mx.tracking.com.,fraudulent,des_fraud,44,4,payment_pressure,paqueteria_falsa
"Sin el pago de $199 de arancel, el contenido será donado a instituciones de beneficencia.",fraudulent,des_fraud,44,5,threat_escalate,paqueteria_falsa
Le contactamos de Soriana para informarle de una gran noticia.,fraudulent,des_fraud,45,0,contact_init,premio_oxxo
Miles de participantes entran cada mes pero solo usted fue el afortunado ganador de Soriana.,fraudulent,des_fraud,45,1,trust_build,premio_oxxo
El premio de un automóvil 0 km en Soriana debe reclamarse antes del viernes o se invalida.,fraudulent,des_fraud,45,2,urgency_inject,premio_oxxo
Ingrese su número de afiliado en oxxo-premio.com/reclamar para que podamos procesar la entrega del premio.,fraudulent,des_fraud,45,3,credential_request,premio_oxxo
El proceso es: paga un automóvil 0 km de ISR → le depositamos un automóvil 0 km del premio en 48 horas.,fraudulent,des_fraud,45,4,recovery_offer,premio_oxxo
"Hola, le llama el sistema de verificación de Banorte.",fraudulent,des_fraud,46,0,contact_init,solicitud_otp
Este es el procedimiento estándar de Banorte ante cualquier actividad sospechosa.,fraudulent,des_fraud,46,1,trust_build,solicitud_otp
"El código OTP vence en 5 minutos, necesita proporcionarlo en 10 minutos o la operación se cancela.",fraudulent,des_fraud,46,2,urgency_inject,solicitud_otp
"Sin el OTP, no podemos detener el cargo y será muy difícil recuperar los .",fraudulent,des_fraud,46,3,threat_escalate,solicitud_otp
Con el token podemos revertir todo y su cuenta quedará segura.,fraudulent,des_fraud,46,4,recovery_offer,solicitud_otp
"Hola, somos reclutadores de Walmart Corporate y encontramos su perfil muy interesante.",fraudulent,des_fraud,47,0,contact_init,empleo_falso
La posición es completamente remota y los beneficios incluyen seguro médico desde el primer día.,fraudulent,des_fraud,47,1,trust_build,empleo_falso
"El proceso requiere que tramite una membresía corporativa de $25,000 mensuales para tener acceso a las herramientas.",fraudulent,des_fraud,47,2,problem_announce,empleo_falso
La empresa necesita su respuesta los lugares son limitados para reservar su posición.,fraudulent,des_fraud,47,3,urgency_inject,empleo_falso
El sistema corporativo de Walmart Corporate requiere su acta de nacimiento para crear su perfil de empleado.,fraudulent,des_fraud,47,4,credential_request,empleo_falso
"El pago se descuenta del primer salario, es solo un trámite administrativo de Walmart Corporate.",fraudulent,des_fraud,47,5,recovery_offer,empleo_falso
"Hola, ¿todavía tiene disponible lo que anunció en Facebook Marketplace?",fraudulent,des_fraud,48,0,contact_init,compraventa_fraude
"Necesito que el pago llegue hoy, otro comprador también está interesado en el artículo.",fraudulent,des_fraud,48,1,problem_announce,compraventa_fraude
El artículo solo lo aparto el artículo ya tiene otros interesados con pago confirmado.,fraudulent,des_fraud,48,2,urgency_inject,compraventa_fraude
"Mándeme su comprobante de depósito y le hago la transferencia por los $8,000 MXN acordados.",fraudulent,des_fraud,48,3,credential_request,compraventa_fraude
"Para apartar el artículo envíe $8,000 MXN de anticipo a mi cuenta.",fraudulent,des_fraud,48,4,payment_pressure,compraventa_fraude
Le doy el número de cuenta para que transfiera y coordino el envío hoy mismo.,fraudulent,des_fraud,48,5,recovery_offer,compraventa_fraude
"Buenos días, le habla un asesor autorizado de Banamex, ¿tiene un momento?",fraudulent,des_fraud,49,0,contact_init,phishing_bancario
Nuestros registros muestran que usted es cliente desde hace varios años y valoramos su lealtad a Banamex.,fraudulent,des_fraud,49,1,trust_build,phishing_bancario
El proceso de recuperación es rápido: visite bbva-verifica.com y siga las instrucciones con su clave dinámica.,fraudulent,des_fraud,49,2,recovery_offer,phishing_bancario
"Le habla Hacienda, hemos detectado información pendiente en su expediente.",fraudulent,des_fraud,50,0,contact_init,sat_devolucion
"Detectamos que su declaración tiene un saldo a favor de $8,000 pesos sin reclamar.",fraudulent,des_fraud,50,1,problem_announce,sat_devolucion
Ignorar este proceso podría resultar en multas y recargos sobre su declaración.,fraudulent,des_fraud,50,2,threat_escalate,sat_devolucion
Ingrese al portal sat-devolucion.com/claim con su contraseña del portal SAT y la devolución se liberará en 24 horas.,fraudulent,des_fraud,50,3,recovery_offer,sat_devolucion
Le informamos que MercadoEnvíos tiene un paquete a su nombre.,fraudulent,des_fraud,51,0,contact_init,paqueteria_falsa
Su paquete está retenido en almacén en nuestra bodega por un importe pendiente de $280 de impuesto.,fraudulent,des_fraud,51,1,problem_announce,paqueteria_falsa
"Sin el pago de $280 de impuesto, el contenido será donado a instituciones de beneficencia.",fraudulent,des_fraud,51,2,threat_escalate,paqueteria_falsa
Llame al 800 999 3333 con su tarjeta lista para pagar los $280 de impuesto y coordinamos la entrega.,fraudulent,des_fraud,51,3,recovery_offer,paqueteria_falsa
¡Enhorabuena! Su número fue el ganador del gran sorteo de Walmart.,fraudulent,des_fraud,52,0,contact_init,premio_oxxo
El monto de un viaje todo incluido ganado en Walmart no ha podido ser transferido porque falta verificar su identidad.,fraudulent,des_fraud,52,1,problem_announce,premio_oxxo
Para depositar su premio de un viaje todo incluido necesito su cuenta CLABE.,fraudulent,des_fraud,52,2,credential_request,premio_oxxo
"Si no reclama antes del viernes, el premio de un viaje todo incluido se asignará automáticamente al suplente.",fraudulent,des_fraud,52,3,threat_escalate,premio_oxxo
Complete el registro en walmart-sorteo.mx con su cuenta CLABE y recibe el depósito en 24 horas.,fraudulent,des_fraud,52,4,recovery_offer,premio_oxxo
Le contactamos del área de seguridad de BBVA.,fraudulent,des_fraud,53,0,contact_init,solicitud_otp
Este es el procedimiento estándar de BBVA ante cualquier actividad sospechosa.,fraudulent,des_fraud,53,1,trust_build,solicitud_otp
Para detener el cargo de  debe actuar antes de que expire.,fraudulent,des_fraud,53,2,urgency_inject,solicitud_otp
Por favor comparta el token que acaba de recibir en su teléfono.,fraudulent,des_fraud,53,3,credential_request,solicitud_otp
"Si no proporciona el código antes de que expire, la transferencia de  se completará.",fraudulent,des_fraud,53,4,threat_escalate,solicitud_otp
"El código OTP es la única forma de detener el cargo de , compártalo ahora.",fraudulent,des_fraud,53,5,recovery_offer,solicitud_otp
"Hola, somos reclutadores de compañía de outsourcing y encontramos su perfil muy interesante.",fraudulent,des_fraud,54,0,contact_init,empleo_falso
Hay un cargo administrativo de $500 dólares por semana para procesar su expediente en compañía de outsourcing.,fraudulent,des_fraud,54,1,problem_announce,empleo_falso
La empresa necesita su respuesta el proceso de selección cierra hoy para reservar su posición.,fraudulent,des_fraud,54,2,urgency_inject,empleo_falso
Para iniciar realice el depósito de $500 dólares por semana por el kit de trabajo remoto.,fraudulent,des_fraud,54,3,payment_pressure,empleo_falso
Deposite los $500 dólares por semana del kit y le enviamos el contrato firmado por compañía de outsourcing de inmediato.,fraudulent,des_fraud,54,4,recovery_offer,empleo_falso
"Hola, vi su anuncio en Craigslist MX y me interesa el artículo.",fraudulent,des_fraud,55,0,contact_init,compraventa_fraude
"Soy una persona seria, puede verificar mi historial de transacciones en Craigslist MX.",fraudulent,des_fraud,55,1,trust_build,compraventa_fraude
"Para apartar el artículo necesito $500 de depósito de garantía de anticipo, el resto al recibir.",fraudulent,des_fraud,55,2,problem_announce,compraventa_fraude
"Tengo otro comprador listo para pagar hoy, necesito su respuesta el artículo ya tiene otros interesados.",fraudulent,des_fraud,55,3,urgency_inject,compraventa_fraude
El sistema de Craigslist MX requiere su número de cuenta para procesar la compra.,fraudulent,des_fraud,55,4,credential_request,compraventa_fraude
Pague los $500 de depósito de garantía por transferencia y en cuanto confirme hago el paquete.,fraudulent,des_fraud,55,5,recovery_offer,compraventa_fraude
"Buenos días, le habla un asesor autorizado de BBVA, ¿tiene un momento?",fraudulent,des_fraud,56,0,contact_init,phishing_bancario
Su cuenta en BBVA ha sido en revisión de seguridad por actividad inusual.,fraudulent,des_fraud,56,1,problem_announce,phishing_bancario
La cuenta será cancelada y el saldo congelado si no completamos la verificación hoy mismo antes de las 6 pm.,fraudulent,des_fraud,56,2,threat_escalate,phishing_bancario
En cuanto confirme su PIN en verificacion-cuenta.mx su cuenta quedará reactivada en minutos.,fraudulent,des_fraud,56,3,recovery_offer,phishing_bancario
"Estimado contribuyente, le contactamos de SAT.",fraudulent,des_fraud,57,0,contact_init,sat_devolucion
"Su reembolso de $12,500 MXN está pendiente de validar porque hay un dato de contacto desactualizado.",fraudulent,des_fraud,57,1,problem_announce,sat_devolucion
El SAT podría iniciar una auditoría a su RFC si no regulariza su situación este mes calendario.,fraudulent,des_fraud,57,2,threat_escalate,sat_devolucion
El trámite es sencillo: llame al  con su contraseña del portal SAT para iniciar la transferencia.,fraudulent,des_fraud,57,3,recovery_offer,sat_devolucion
Le informamos que Correos de México tiene un paquete a su nombre.,fraudulent,des_fraud,58,0,contact_init,paqueteria_falsa
Tenemos su información de contacto registrada en nuestro sistema de Correos de México.,fraudulent,des_fraud,58,1,trust_build,paqueteria_falsa
El envío de Correos de México fue detenido en aduana y requiere un pago de $350 pesos de almacenaje.,fraudulent,des_fraud,58,2,problem_announce,paqueteria_falsa
"La bodega cobra $350 pesos de almacenaje diarios de almacenaje, debe resolver esto antes del mediodía.",fraudulent,des_fraud,58,3,urgency_inject,paqueteria_falsa
Para liberar el paquete necesito que confirme su datos de envío.,fraudulent,des_fraud,58,4,credential_request,paqueteria_falsa
El pago de $350 pesos de almacenaje debe realizarse antes del mediodía para liberar su paquete.,fraudulent,des_fraud,58,5,payment_pressure,paqueteria_falsa
¡Enhorabuena! Su número fue el ganador del gran sorteo de Liverpool.,fraudulent,des_fraud,59,0,contact_init,premio_oxxo
Este sorteo fue validado por la Secretaría de Gobernación con permiso número SEGOB/2024.,fraudulent,des_fraud,59,1,trust_build,premio_oxxo
El monto de un viaje todo incluido ganado en Liverpool no ha podido ser transferido porque falta verificar su identidad.,fraudulent,des_fraud,59,2,problem_announce,premio_oxxo
"Si no confirma sus datos el premio vence esta semana, el premio pasa al siguiente ganador.",fraudulent,des_fraud,59,3,urgency_inject,premio_oxxo
El departamento de premios de Liverpool necesita su datos bancarios para el depósito para la transferencia.,fraudulent,des_fraud,59,4,credential_request,premio_oxxo
"Para que le depositemos en un viaje todo incluido, debe primero cubrir los impuestos de un viaje todo incluido.",fraudulent,des_fraud,59,5,payment_pressure,premio_oxxo
"Buen día, detectamos actividad en su cuenta de BBVA.",fraudulent,des_fraud,60,0,contact_init,solicitud_otp
"Su seguridad es nuestra prioridad en BBVA, por eso aplicamos este protocolo.",fraudulent,des_fraud,60,1,trust_build,solicitud_otp
Para detener el cargo de  debe actuar antes de que expire.,fraudulent,des_fraud,60,2,urgency_inject,solicitud_otp
Dígame el código OTP que le enviamos por mensaje de texto.,fraudulent,des_fraud,60,3,credential_request,solicitud_otp
El sistema procesará la transacción automáticamente si no intervenimos antes de que expire.,fraudulent,des_fraud,60,4,threat_escalate,solicitud_otp
